452 6091844.76 482128.51 1383.32
453 6086649.84 461128.24 1407.40
454 6093148.65 482877.20 1382.76
455 6087946.65 481376.35 1381.65
456 6089263.01 482122.02 1382.11
457 6089246.68 480625.60 1382.83
458 6090544.04 482876.08 1381.14
459 6090544.01 481378.17 1383.61
460 6078856.49 483632.44 1377.39
461 6077554.79 482877.81 1375.48
462 6076252.53 483628.34 1373.47
463 6074956.72 481373.92 1375.36
464 6077554.33 484376.21 1374.49
465 6080156.02 485875.09 1377.45
466 6078856.53 485125.96 1378.62
468 6072354.27 479874.73 1374.13
470 6072357.16 470875.88 1380.00
471 6080153.95 484379.34 1378.79
472 6081464.56 485117.53 1378.97
473 6076255.48 482125.74 1373.96
474 6074954.81 482874.10 1373.87
475 6076265.71 480631.84 1377.16
476 6072350.64 481371.96 1373.57
479 6073655.73 480624.60 1375.27
480 6073657.15 482127.86 1373.02
481 6094449.72 465624.93 1412.74
482 6095746.15 464876.93 1417.11
483 6082758.50 484384.21 1378.96
484 6095767.34 463382.23 1420.05
485 6095743.53 466373.03 1414.91
486 6097039.24 462622.90 1426.38
487 6097035.09 465625.61 1417.79
488 6097034.49 464126.52 1422.11
489 6098279.61 461883.69 1429.47
490 6084047.31 485127.91 1377.74
491 6082763.63 485870.47 1377.39
492 6081454.31 486624.62 1375.93
493 6082757.05 487375.81 1374.74
494 6084047.78 486632.98 1375.52
495 6085344.33 485875.68 1377.54
496 6084045.06 488125.59 1374.46
497 6084037.69 483626.50 1379.23
498 6086642.24 482126.14 1380.99
499 6085332.09 484385.12 1378.24
500 6080166.28 488887.77 1373.34
501 6085343.45 482873.90 1379.02
502 6099637.46 473126.28 1404.07
503 6100932.26 476877.57 1397.68
504 6098344.90 476874.50 1395.60
505 6100933.60 478377.44 1394.66
506 6099641.78 477625.65 1394.09
507 6091848.24 489626.60 1374.34
508 6091848.18 486624.25 1377.46
509 6100937.91 473879.20 1401.92
510 6099638.64 476126.46 1396.51
511 6100935.91 475378.84 1399.05
512 6077553.80 488877.72 1372.13
513 6085342.21 488876.04 1374.29
514 6090546.53 484376.30 1380.30
515 6098341.05 473875.83 1400.18
516 6076253.53 488128.78 1373.61
518 6077553.86 485875.72 1373.98
519 6077553.28 487376.92 1374.68
521 6089247.01 488125.77 1375.48
522 6098340.23 478375.60 1392.99
523 6099638.46 474631.95 1399.04
525 6098332.71 475440.08 1397.02
528 6087932.05 485873.18 1377.19
529 6087946.04 487375.50 1377.48
530 6076257.97 485127.94 1373.26
531 6076253.56 486624.59 1374.55
532 6089241.23 483624.32 1379.86
534 6087936.35 484374.96 1379.73
535 6098334.56 464875.82 1420.24
536 6098332.36 463378.55 1425.24
537 6098334.90 466375.85 1414.69
538 6086641.81 483620.71 1379.27
539 6086638.85 485124.51 1376.69
540 6087947.08 482873.00 1380.67
541 6090546.86 488875.88 1375.24
542 6098339.08 467876.16 1408.77
543 6093149.90 485873.07 1378.95
544 6087939.16 488909.83 1374.79
545 6112638.12 471595.71 1412.25
546 6082758.42 488873.97 1375.77
547 6086643.74 489625.87 1372.50
548 6097054.89 468628.20 1407.21
549 6093146.64 484376.94 1379.47
550 6078845.73 488131.59 1374.17
551 6100934.51 461826.53 1431.94
552 6078856.75 486627.36 1376.16
553 6080154.94 490375.39 1371.26
554 6085344.66 487375.77 1375.20
555 6091845.46 488124.95 1375.53
556 6078854.41 489625.12 1372.36
557 6080154.47 487373.83 1375.50
558 6099635.22 464128.18 1422.71
559 6090548.19 485875.37 1377.74
560 6099633.37 462629.03 1429.78
562 6091847.96 483626.92 1380.90
563 6099634.04 459627.76 1442.43
564 6087943.44 490375.16 1373.12
565 6099636.38 465623.52 1417.80
566 6086645.78 488126.38 1373.83
568 6099634.53 461127.08 1435.63
569 6081454.19 488116.57 1374.87
570 6086647.59 486623.39 1376.64
571 6093145.30 487372.23 1378.27
572 6081466.38 489625.53 1373.30
573 6089246.47 485129.44 1378.63
574 6089244.76 486626.88 1377.01
575 6090548.45 487375.12 1377.36
576 6091845.56 485126.79 1379.06
577 6100935.42 458877.42 1445.10
578 6093149.36 488873.50 1377.08
579 6089248.15 489623.87 1373.31
580 6090545.33 490375.59 1373.62
581 6089247.79 491125.82 1374.06
582 6096939.43 467105.95 1413.69
583 6111329.93 446878.16 1566.72
584 6100945.96 457379.45 1452.80
585 6107437.39 443132.89 1553.63
586 6102237.10 459630.11 1444.89
587 6100938.87 460376.51 1438.71
588 6104835.77 453620.04 1489.07
589 6100937.75 455874.99 1457.83
590 6099677.00 458092.32 1446.33
591 6107437.70 449128.80 1526.62
592 6103476.97 455891.32 1468.39
594 6102236.85 456632.39 1460.31
595 6103547.15 454368.85 1477.77
596 6102235.60 458122.54 1452.56
597 6110026.13 447632.11 1551.74
598 6102231.44 455122.36 1467.55
599 6108739.27 448380.00 1537.58
600 6106140.13 443877.74 1550.50
601 6111327.32 445368.61 1577.93
602 6111323.49 448376.36 1559.77
603 6110052.97 446127.66 1555.41
604 6098309.06 460458.48 1435.16
605 6112629.90 446125.27 1579.75
606 6110029.03 449125.66 1546.13
607 6115225.97 447620.64 1597.52
608 6113923.74 448372.44 1581.21
609 6112627.77 447623.77 1575.71
610 6104838.62 441629.88 1580.47
611 6106136.74 446879.78 1524.26
612 6108741.78 449885.24 1533.68
613 6107438.61 450623.94 1521.67
614 6108741.33 443873.79 1558.25
615 6113925.55 446874.90 1591.54
616 6108740.16 446876.95 1540.20
617 6106138.66 445376.19 1539.88
618 6107435.26 444630.07 1539.36
619 6107431.92 446124.63 1534.45
620 6104840.02 443127.66 1565.13
621 6103546.68 445372.74 1547.64
622 6106158.41 448374.47 1515.40
623 6107438.04 447625.44 1528.12
624 6103529.38 446896.77 1531.50
625 6106133.32 442392.28 1561.83
626 6103531.63 449869.34 1501.78
627 6103535.90 443879.59 1565.53
628 6106140.02 449877.30 1513.87
629 6104839.61 452129.27 1494.92
630 6104835.02 444630.01 1553.09
632 6104839.07 449125.94 1509.88
633 6108737.85 445377.34 1544.75
634 6103541.02 451379.60 1489.45
635 6112628.41 453626.52 1536.23
636 6103538.57 452876.00 1484.92
637 6103535.66 448373.92 1515.64
638 6104835.80 447623.36 1518.30
639 6112625.26 449126.00 1572.19
640 6106136.15 451383.47 1509.32
641 6104845.64 450624.61 1500.49
642 6095748.92 484380.61 1381.67
643 6112627.75 452126.69 1548.58
644 6103540.69 440874.06 1597.13
645 6094424.94 485166.12 1381.24
646 6095755.14 482874.16 1385.17
647 6094452.41 483628.49 1383.23
648 6103542.88 442362.69 1583.32
649 6104840.03 446131.48 1538.30
650 6110036.14 450626.42 1542.63
651 6112626.77 450627.45 1561.07
652 6104833.19 455134.88 1478.94
653 6110031.28 453628.37 1521.21
654 6098342.17 482871.16 1384.98
655 6106128.73 454373.51 1490.10
656 6110025.99 455128.37 1510.08
657 6112623.37 455127.82 1522.18
658 6110033.66 452124.39 1532.25
659 6111329.86 449877.06 1557.76
660 6111330.11 451374.12 1548.58
661 6108742.24 451376.25 1528.27
662 6107424.67 453641.92 1503.46
663 6111307.03 452865.41 1536.48
664 6111331.15 454369.72 1523.85
665 6107420.12 455130.77 1493.27
666 6108741.92 452877.90 1516.72
667 6086648.21 458128.01 1414.34
668 6085366.36 458860.51 1411.84
669 6115232.39 452130.04 1560.26
670 6099646.83 495620.94 1367.46
671 6107442.65 452135.12 1513.75
672 6108742.21 454377.79 1506.43
673 6099636.78 498622.77 1370.83
674 6095763.19 485871.86 1380.61
675 6097053.99 483616.79 1383.61
676 6094454.25 486623.25 1379.73
677 6103548.89 503875.36 1356.61
678 6104846.95 503130.04 1356.68
679 6095735.95 487376.36 1378.43
680 6106139.89 505378.86 1353.54
681 6097040.23 482123.77 1385.61
682 6110029.73 504630.52 1352.32
683 6098349.68 484393.67 1382.32
684 6119127.22 452879.55 1550.37
686 6094443.73 488127.04 1377.37
687 6108745.40 506864.03 1349.90
688 6115227.18 450624.52 1574.81
689 6117830.34 453628.04 1545.93
690 6119130.70 454379.50 1536.18
691 6099641.71 486623.17 1379.26
692 6100947.05 485880.16 1379.77
693 6117824.43 452127.89 1560.92
694 6117827.36 455123.11 1530.36
695 6116518.56 452875.97 1554.73
696 6099641.40 485117.41 1381.01
697 6099631.48 488129.07 1376.65
698 6116527.29 451373.54 1569.91
699 6117826.03 449125.19 1593.48
700 6097030.69 486637.87 1378.01
701 6115224.06 449130.77 1587.96
702 6116523.59 449877.65 1585.48
703 6117822.71 450622.97 1578.25
704 6098346.53 485877.59 1380.19
705 6097041.16 485124.50 1380.93
706 6111326.06 506876.59 1348.75
707 6115224.33 453633.84 1546.38
708 6110021.94 503123.08 1356.20
709 6098339.68 487377.61 1379.33
710 6113933.04 449882.48 1575.39
711 6110031.59 507627.68 1348.49
712 6110029.37 506128.40 1350.23
713 6116527.51 454372.10 1540.60
714 6100938.83 490373.18 1373.07
715 6098341.87 491877.92 1373.38
716 6097053.60 488127.78 1377.93
717 6095745.64 490372.53 1373.75
718 6095751.06 488883.16 1376.45
719 6099635.41 491119.85 1374.05
720 6097049.12 492631.28 1374.03
721 6100937.89 487383.14 1378.46
722 6097046.06 489638.95 1376.17
723 6100942.47 488873.80 1376.00
724 6098338.72 490373.40 1376.11
725 6098339.48 488871.51 1374.78
726 6099647.91 489621.08 1374.79
727 6094455.22 489630.78 1377.16
728 6094444.56 491132.86 1373.08
729 6097041.39 491134.72 1373.61
730 6090552.97 491881.77 1371.40
731 6099635.13 492627.39 1373.13
732 6104835.96 501632.64 1358.05
733 6100938.09 491873.68 1371.91
734 6113928.15 451375.98 1563.05
735 6100937.49 493374.88 1370.73
736 6113929.07 454379.29 1534.92
737 6111334.27 505379.17 1349.92
738 6108731.24 502379.09 1356.35
739 6104836.21 500128.38 1360.59
740 6106130.90 503884.96 1355.18
741 6106142.12 499373.88 1358.96
742 6097035.15 494127.85 1372.17
743 6107441.24 504624.69 1353.89
744 6107437.42 501631.55 1357.89
745 6107439.31 500123.62 1358.18
746 6104718.20 494225.59 1366.63
747 6093150.48 490371.44 1375.37
748 6104836.55 504622.99 1354.99
749 6102235.08 462625.23 1432.88
750 6104836.63 497137.75 1364.73
751 6103534.04 497874.76 1364.71
752 6108742.98 500875.40 1356.48
753 6111325.35 503877.47 1352.57
754 6094455.59 492626.80 1371.94
755 6095747.78 491878.89 1372.80
756 6102235.34 494119.44 1369.73
757 6102244.94 497120.16 1364.22
758 6100946.33 496388.75 1367.81
759 6102247.07 492631.78 1372.41
760 6093149.97 491885.01 1371.22
761 6102243.60 495620.09 1366.73
762 6099635.74 494127.37 1369.71
763 6099641.51 497126.34 1368.22
764 6100938.26 497874.53 1368.37
765 6107434.08 497127.16 1360.52
766 6091844.72 491132.53 1372.37
767 6107438.24 503122.19 1355.13
768 6091852.04 492631.67 1371.66
769 6102238.70 498627.41 1363.00
770 6106119.03 502382.23 1356.79
771 6103537.87 502369.94 1357.32
772 6100942.26 494875.13 1370.49
773 6102232.41 491124.94 1372.40
774 6106137.82 500874.21 1357.54
775 6103535.54 493376.41 1368.93
776 6103538.16 500877.75 1359.91
777 6103542.98 499373.28 1362.95
778 6106124.22 496391.02 1364.25
779 6103540.23 460373.96 1443.57
780 6095752.68 493370.88 1370.02
781 6103533.36 458874.65 1452.13
782 6107427.05 498624.46 1359.14
783 6098331.52 493373.18 1371.41
784 6104845.84 498625.04 1359.79
785 6103601.88 457398.92 1459.53
786 6116528.14 448373.25 1601.49
787 6116432.87 446854.57 1610.91
788 6103532.11 494881.06 1366.71
789 6106140.79 497868.84 1361.25
790 6111332.68 508376.73 1348.12
791 6100927.01 464872.08 1422.28
792 6104836.74 495628.18 1364.64
793 6103547.28 496364.18 1366.47
794 6108730.47 503873.84 1354.25
795 6100938.31 463377.07 1428.52
796 6099634.63 468623.53 1412.56
797 6100936.19 466374.94 1418.77
798 6099635.30 467125.62 1413.43
799 6108742.80 505378.79 1352.50
800 6098335.77 469376.32 1407.85
801 6107439.15 506126.73 1352.95
803 6117824.01 458126.84 1499.49
804 6113898.75 464858.99 1435.19
805 6106123.23 473882.49 1404.62
806 6113911.68 469387.71 1420.95
807 6112630.51 506126.38 1349.92
808 6112631.36 507630.02 1348.39
809 6106111.33 472366.87 1406.92
810 6102236.39 477628.68 1394.37
811 6102236.23 474634.11 1400.89
813 6102234.16 471628.50 1407.20
814 6102235.48 476128.47 1397.47
815 6098335.25 470876.00 1405.33
816 6100938.47 467873.56 1414.30
817 6099643.74 470126.14 1407.63
818 6108726.65 472387.45 1408.56
819 6113927.85 452876.88 1549.07
820 6106129.01 470860.40 1411.47
821 6098340.04 472375.64 1402.46
822 6099636.98 471628.30 1404.34
823 6100941.67 470878.97 1408.94
824 6115225.20 455124.81 1531.63
825 6102235.44 473129.81 1404.29
826 6104851.68 473129.53 1404.67
827 6111317.53 470863.38 1414.21
828 6102235.95 470128.48 1410.35
829 6104842.42 471635.56 1408.52
830 6111310.50 472375.38 1409.17
831 6100936.52 472378.48 1405.34
832 6110025.55 470127.49 1414.59
833 6111320.68 473878.55 1406.05
834 6108728.86 473869.27 1403.41
835 6107412.95 473115.38 1405.48
836 6110018.76 473146.11 1407.36
837 6107379.28 474633.65 1403.15
838 6104816.14 474636.90 1402.19
839 6109992.49 471609.37 1411.47
840 6108704.49 470890.41 1411.58
841 6110031.28 474596.86 1402.00
842 6117830.74 459630.22 1485.51
843 6110013.78 468627.74 1418.71
844 6115232.84 456634.23 1515.01
845 6116550.14 458870.59 1493.46
846 6112634.26 473117.81 1407.50
847 6116531.20 455884.76 1524.72
848 6112631.34 474621.29 1403.05
849 6111330.73 469376.82 1419.83
850 6112650.54 470150.55 1417.98
851 6113936.63 470867.01 1415.20
852 6113913.91 473873.48 1404.69
853 6112623.07 468623.88 1421.71
855 6121723.15 466369.47 1428.34
856 6113949.51 472346.85 1410.85
859 6112621.21 462622.84 1452.30
860 6116539.47 466390.75 1431.08
861 6117837.21 467133.75 1429.12
862 6117820.74 465624.83 1433.65
863 6111328.75 461883.33 1455.65
864 6112623.29 464127.53 1439.06
865 6112625.59 461124.38 1466.32
866 6111334.83 463379.73 1442.46
867 6113930.18 461874.29 1461.92
868 6113918.43 463368.91 1449.17
869 6116540.43 463374.46 1450.88
870 6116524.40 461880.42 1464.55
871 6115227.69 464133.64 1443.64
872 6115225.43 461134.06 1470.33
873 6115221.79 462630.25 1456.58
874 6098340.16 496375.03 1369.56
875 6098345.94 494874.09 1369.38
876 6098337.79 497877.80 1370.09
877 6098343.27 499370.82 1372.35
878 6097042.01 498631.95 1370.86
879 6095749.42 497877.46 1371.54
880 6099626.15 500120.07 1371.01
881 6098340.73 500880.40 1375.07
882 6095751.35 496374.31 1370.77
883 6097050.95 495630.29 1370.18
884 6094453.72 497125.15 1371.49
885 6097040.28 497129.48 1370.98
886 6094447.31 498612.54 1395.72
887 6095776.25 499383.63 1397.99
888 6093164.23 497879.41 1375.04
889 6095752.65 494877.84 1369.40
890 6102231.44 500122.56 1361.47
891 6102229.71 503121.23 1356.93
892 6097036.92 500122.81 1401.89
893 6093151.12 496373.76 1371.51
894 6094448.37 495631.68 1370.20
895 6093145.67 493382.65 1370.72
896 6102237.45 501628.72 1360.04
897 6093147.01 494874.53 1371.00
899 6117846.49 464125.50 1443.71
900 6116514.84 460375.49 1480.02
901 6117832.22 461120.31 1469.86
902 6113935.96 460362.83 1476.01
903 6115237.09 458126.44 1500.14
904 6113933.48 458868.96 1490.95
905 6115236.48 459618.84 1486.59
906 6112635.13 456625.42 1508.83
907 6116524.60 464891.10 1436.32
